epoch,PSNR,loss,val_PSNR,val_loss
0,inf,47662051328.0,42.10835266113281,0.002465520752593875
1,inf,0.001999454339966178,42.53953170776367,0.0024613928981125355
2,inf,0.0019974028691649437,42.28194046020508,0.002460631774738431
3,inf,0.0019970256835222244,42.4183349609375,0.0024604960344731808
4,inf,0.0019969455897808075,43.957618713378906,0.00246045202948153
5,inf,0.0019969118293374777,42.870635986328125,0.0024604275822639465
6,inf,0.0019968871492892504,42.38725280761719,0.0024604087229818106
7,inf,0.001996864564716816,42.08879089355469,0.0024603907950222492
8,inf,0.0019968433771282434,42.03080368041992,0.002460370771586895
9,inf,0.0019968266133219004,41.79792785644531,0.0024603598285466433
10,inf,0.001996812876313925,41.914554595947266,0.002460339106619358
11,inf,0.0019967984408140182,43.082252502441406,0.002460306044667959
12,inf,0.001996784470975399,43.3624153137207,0.002460289979353547
13,inf,0.0019967739935964346,42.011226654052734,0.002460289280861616
14,inf,0.0019967674743384123,41.60346984863281,0.0024602890480309725
15,inf,0.0019967665430158377,41.457218170166016,0.002460285322740674
16,inf,0.0019967511761933565,40.547637939453125,0.002460370073094964
17,inf,0.0019967444241046906,40.78759002685547,0.0024603179190307856
18,inf,0.0019967532716691494,41.07300567626953,0.002460273914039135
19,inf,0.0019967560656368732,41.0445671081543,0.0024602666962891817
20,inf,0.00199673930183053,41.5552864074707,0.002460216172039509
21,inf,0.0019967355765402317,41.74531936645508,0.0024601996410638094
22,inf,0.001996744191274047,41.72706604003906,0.002460189862176776
23,inf,0.0019967444241046906,41.6588134765625,0.0024601812474429607
24,inf,0.0019967425614595413,41.96574783325195,0.0024601672776043415
25,inf,0.0019967297557741404,42.19548034667969,0.0024601565673947334
26,inf,0.001996721373870969,42.4674186706543,0.0024601477198302746
27,inf,0.0019967181142419577,42.15498733520508,0.0024601451586931944
28,inf,0.0019967167172580957,42.090126037597656,0.0024601451586931944
29,inf,0.0019967162515968084,41.89845275878906,0.0024601451586931944
30,inf,0.001996706472709775,41.739498138427734,0.002460146090015769
31,inf,0.001996702514588833,41.655025482177734,0.0024601472541689873
32,inf,0.0019966978579759598,41.6176643371582,0.0024601463228464127
33,inf,0.0019966920372098684,41.58831024169922,0.0024601458571851254
34,inf,0.0019966866821050644,41.5677375793457,0.002460144693031907
35,inf,0.0019966824911534786,41.54929733276367,0.002460142597556114
36,inf,0.0019966785330325365,41.51545715332031,0.002460141433402896
37,inf,0.0019966736435890198,41.489925384521484,0.002460139337927103
38,inf,0.001996670151129365,41.48827362060547,0.0024601502809673548
39,inf,0.0019966871477663517,42.140647888183594,0.0024601356126368046
40,inf,0.001996674807742238,41.33763885498047,0.002460154937580228
41,inf,0.0019966671243309975,41.36273193359375,0.002460152143612504
42,inf,0.0019966589752584696,41.1986198425293,0.0024601565673947334
43,inf,0.001996651291847229,41.274620056152344,0.0024601358454674482
44,inf,0.0019966531544923782,41.047584533691406,0.002460160758346319
45,inf,0.0019966617692261934,41.35487747192383,0.0024601344484835863
46,inf,0.0019966564141213894,41.29397964477539,0.002460132585838437
47,inf,0.0019966436084359884,41.28818130493164,0.002460130490362644
48,inf,0.00199664244428277,41.22166442871094,0.0024601330514997244
49,inf,0.001996641280129552,41.12396240234375,0.0024601402692496777
50,inf,0.0019966408144682646,41.05144119262695,0.002460156101733446
51,inf,0.0019966429099440575,41.139198303222656,0.002460150746628642
52,inf,0.0019966387189924717,41.1328239440918,0.0024601512122899294
53,inf,0.0019966368563473225,41.1068115234375,0.002460152143612504
54,inf,0.001996629172936082,41.043033599853516,0.002460151445120573
55,inf,0.0019966254476457834,40.99570083618164,0.002460164250805974
56,inf,0.0019966214895248413,40.91561508178711,0.0024601700715720654
57,inf,0.0019966186955571175,41.00057601928711,0.002460155636072159
58,inf,0.0019966200925409794,40.90538024902344,0.00246017356403172
59,inf,0.0019966179970651865,40.8786735534668,0.002460173796862364
60,inf,0.0019966198597103357,40.86370849609375,0.002460172399878502
