epoch,PSNR,loss,val_PSNR,val_loss
60,38.92341995239258,0.0020272298716008663,40.46424865722656,0.002472969936206937
61,38.84157943725586,0.0020283651538193226,38.049007415771484,0.002479752991348505
62,38.81711959838867,0.002025990979745984,38.53380584716797,0.002465956611558795
63,inf,0.0020252179820090532,39.681312561035156,0.002473030937835574
64,39.0062141418457,0.0020250752568244934,38.488590240478516,0.002468600170686841
65,38.946956634521484,0.00202346034348011,38.48911666870117,0.0024669705890119076
66,38.99367141723633,0.0020231171511113644,38.69233703613281,0.0024640641640871763
67,39.116371154785156,0.0020220091100782156,38.54641342163086,0.002466450911015272
68,39.128517150878906,0.0020210840739309788,39.203060150146484,0.0024618760216981173
69,39.07219314575195,0.002020171144977212,39.990379333496094,0.00246098218485713
70,39.1607666015625,0.0020194731187075377,40.16392135620117,0.0024608690291643143
71,39.12260437011719,0.002018334809690714,40.80772399902344,0.0024606736842542887
72,39.28289794921875,0.0020178728736937046,41.69129180908203,0.0024606024380773306
73,39.13196563720703,0.002016940852627158,39.139400482177734,0.002461883472278714
74,39.2783088684082,0.002015668898820877,38.824825286865234,0.002462863689288497
75,39.24334716796875,0.002015835838392377,39.46039581298828,0.002461373805999756
76,39.42631149291992,0.002014182275161147,43.23080825805664,0.00246054888702929
77,39.27536392211914,0.0020149853080511093,38.525413513183594,0.002465189201757312
78,39.240142822265625,0.002013338031247258,38.57588195800781,0.002464707475155592
79,39.21720504760742,0.002012927085161209,38.693973541259766,0.0024636532180011272
80,39.43272399902344,0.0020119084510952234,38.56102752685547,0.0024646040983498096
81,39.5267333984375,0.00201130541972816,38.45081329345703,0.0024651242420077324
82,inf,0.0020113957580178976,39.41826248168945,0.0024613288696855307
83,39.55936813354492,0.0020103855058550835,39.23170471191406,0.0024617493618279696
84,39.596553802490234,0.002009813906624913,41.510414123535156,0.002460495801642537
85,39.63656234741211,0.0020094369538128376,40.22054672241211,0.0024606799706816673
86,inf,0.002008989918977022,40.0208854675293,0.002460726536810398
87,39.495784759521484,0.002008414128795266,39.4769172668457,0.0024611493572592735
88,inf,0.0020078292582184076,40.50562286376953,0.0024604799691587687
89,39.594085693359375,0.002007473725825548,39.633419036865234,0.002461038762703538
90,39.64737319946289,0.002006982220336795,40.24680709838867,0.002460613613948226
91,39.70925521850586,0.002006509341299534,39.7101936340332,0.0024608587846159935
92,39.7071647644043,0.002006139839068055,39.61347198486328,0.002460918854922056
93,39.71314239501953,0.0020058464724570513,39.1782112121582,0.0024616157170385122
94,39.73008728027344,0.002005388028919697,38.91891860961914,0.0024623789358884096
95,inf,0.0020050392486155033,38.747901916503906,0.0024633153807371855
96,39.7951545715332,0.0020046927966177464,38.809906005859375,0.0024630334228277206
97,39.81754684448242,0.00200438080355525,inf,0.002464339369907975
98,39.898399353027344,0.0020040269009768963,38.77665710449219,0.002463993150740862
99,39.973487854003906,0.0020036697387695312,38.548274993896484,0.002465824130922556
