epoch,PSNR,loss,val_PSNR,val_loss
0,25.990381240844727,1718708352.0,30.012479782104492,0.0026084587443619967
1,30.785409927368164,0.002124037593603134,30.380403518676758,0.0025719485711306334
2,31.133474349975586,0.002093489747494459,30.664642333984375,0.002546141855418682
3,31.40300750732422,0.002072371542453766,30.890302658081055,0.0025284222792834044
4,31.644922256469727,0.0020566508173942566,31.129194259643555,0.002513307612389326
5,31.918237686157227,0.002042393898591399,31.380231857299805,0.0025002164766192436
6,32.17959976196289,0.0020311905536800623,31.590251922607422,0.002490994054824114
7,32.39088439941406,0.0020234324038028717,31.778594970703125,0.002484087133780122
8,32.58351516723633,0.002017555758357048,31.93144989013672,0.0024791283067315817
9,32.734825134277344,0.0020133438520133495,32.05131912231445,0.002475408371537924
10,32.847564697265625,0.002010263269767165,32.13652420043945,0.0024727070704102516
11,32.92803955078125,0.0020079563837498426,32.19520568847656,0.002470628824084997
12,32.9881591796875,0.0020061430986970663,32.24485397338867,0.00246898434124887
13,33.03973388671875,0.002004640642553568,32.29072952270508,0.0024675510358065367
14,33.08636474609375,0.0020033996552228928,32.32753372192383,0.0024664325173944235
15,33.126216888427734,0.0020023840479552746,32.36611557006836,0.0024654704611748457
16,33.1619758605957,0.002001533517614007,32.39936447143555,0.002464605960994959
17,33.199825286865234,0.002000767970457673,32.43586349487305,0.002463818760588765
18,33.24696350097656,0.0019999525975435972,32.467445373535156,0.002463146112859249
19,33.29644012451172,0.00199927669018507,32.52121353149414,0.002462474163621664
20,33.34223175048828,0.0019988117273896933,32.56523132324219,0.002462011529132724
21,33.38758850097656,0.0019984478130936623,32.603885650634766,0.0024617037270218134
22,33.43370819091797,0.0019981437362730503,32.64650344848633,0.0024613989517092705
