epoch,PSNR,loss,val_PSNR,val_loss
35,30.39371681213379,14.359691619873047,30.525279998779297,14.279146194458008
36,30.39371681213379,14.20518684387207,30.525279998779297,14.125506401062012
37,30.39371681213379,14.052348136901855,30.525279998779297,13.97352123260498
38,30.39371681213379,13.901151657104492,30.525279998779297,13.823172569274902
39,30.39371681213379,13.751582145690918,30.525279998779297,13.674443244934082
40,30.39371681213379,13.603623390197754,30.525279998779297,13.527311325073242
41,30.39371681213379,13.457257270812988,30.52527618408203,13.38176441192627
42,30.39371681213379,13.312464714050293,30.52527618408203,13.237785339355469
43,30.39371681213379,13.169233322143555,30.525279998779297,13.095354080200195
44,30.39371681213379,13.02754020690918,30.525279998779297,12.95445728302002
45,30.39371681213379,12.88737678527832,30.525279998779297,12.815074920654297
46,30.39371681213379,12.748717308044434,30.525279998779297,12.677193641662598
47,30.39371681213379,12.611550331115723,30.525279998779297,12.54079532623291
48,30.39371681213379,12.475861549377441,30.525279998779297,12.405866622924805
49,30.39371681213379,12.341633796691895,30.525279998779297,12.272388458251953
50,30.39371681213379,12.20884895324707,30.52527618408203,12.140347480773926
51,30.39371681213379,12.077492713928223,30.52527618408203,12.009727478027344
52,30.39371681213379,11.947552680969238,30.525279998779297,11.880515098571777
53,30.39371681213379,11.819007873535156,30.525279998779297,11.752690315246582
54,30.39371681213379,11.691850662231445,30.525279998779297,11.626242637634277
55,30.39371681213379,11.566057205200195,30.525279998779297,11.501155853271484
56,30.39371681213379,11.441619873046875,30.525279998779297,11.37741470336914
57,30.39371681213379,11.318522453308105,30.525279998779297,11.255005836486816
58,30.39371681213379,11.196747779846191,30.525279998779297,11.133914947509766
59,30.39371681213379,11.076286315917969,30.52527618408203,11.01412582397461
60,30.39371681213379,10.957118034362793,30.52527618408203,10.895626068115234
61,30.39371681213379,10.839235305786133,30.525279998779297,10.778403282165527
62,30.39371681213379,10.722620010375977,30.525279998779297,10.66244125366211
63,30.39371681213379,10.607258796691895,30.525279998779297,10.547725677490234
64,30.39371681213379,10.493139266967773,30.525279998779297,10.434246063232422
65,30.39371681213379,10.380249977111816,30.525279998779297,10.32198715209961
66,30.39371681213379,10.268573760986328,30.525279998779297,10.2109375
67,30.39371681213379,10.158101081848145,30.525279998779297,10.101081848144531
68,30.39371681213379,10.04881763458252,30.52527618408203,9.992411613464355
69,30.39371681213379,9.94070816040039,30.52527618408203,9.884907722473145
70,30.39371681213379,9.833763122558594,30.525279998779297,9.778562545776367
71,30.39371681213379,9.727968215942383,30.525279998779297,9.673359870910645
72,30.39371681213379,9.623311042785645,30.525279998779297,9.569290161132812
73,30.39371681213379,9.519783020019531,30.525279998779297,9.466341018676758
74,30.39371681213379,9.41736888885498,30.525279998779297,9.364498138427734
75,30.39371681213379,9.316056251525879,30.525279998779297,9.263753890991211
76,30.39371681213379,9.215832710266113,30.525279998779297,9.164093017578125
77,30.39371681213379,9.11668872833252,30.52527618408203,9.06550407409668
78,30.39371681213379,9.0186128616333,30.52527618408203,8.967976570129395
79,30.39371681213379,8.921590805053711,30.525279998779297,8.87149715423584
80,30.39371681213379,8.825614929199219,30.525279998779297,8.776058197021484
81,30.39371681213379,8.730670928955078,30.525279998779297,8.681645393371582
82,30.39371681213379,8.636747360229492,30.525279998779297,8.588250160217285
83,30.39371681213379,8.543835639953613,30.525279998779297,8.495857238769531
84,30.39371681213379,8.451925277709961,30.525279998779297,8.404460906982422
85,30.39371681213379,8.361002922058105,30.525279998779297,8.314047813415527
86,30.39371681213379,8.271058082580566,30.52527618408203,8.224607467651367
87,30.39371681213379,8.182082176208496,30.52527618408203,8.136130332946777
88,30.39371681213379,8.094063758850098,30.525279998779297,8.048604965209961
89,30.39371681213379,8.006993293762207,30.525279998779297,7.9620208740234375
90,30.39371681213379,7.920859336853027,30.525279998779297,7.876368999481201
91,30.39371681213379,7.835652828216553,30.525279998779297,7.791640281677246
92,30.39371681213379,7.751361846923828,30.525279998779297,7.707822799682617
93,30.39371681213379,7.667978763580322,30.525279998779297,7.624906063079834
94,30.39371681213379,7.5854949951171875,30.525279998779297,7.542882442474365
95,30.39371681213379,7.503895282745361,30.52527618408203,7.461740970611572
96,30.39371681213379,7.423177242279053,30.52527618408203,7.38147497177124
97,30.39371681213379,7.343326091766357,30.525279998779297,7.302070617675781
98,30.39371681213379,7.264336109161377,30.525279998779297,7.223521709442139
99,30.39371681213379,7.186192035675049,30.525279998779297,7.145818710327148
